frequency,real,imaginary,magnitude,impedance
10000.0,32.0,-219.0,221.33,499.05
11800.0,8.0,-235.0,235.14,416.87
13600.0,-39.0,-263.0,265.88,377.99
15400.0,-2.0,-279.0,279.01,341.75
17200.0,2.0,-259.0,259.01,355.54
19000.0,17.0,-270.0,270.53,432.84
20800.0,28.0,-265.0,266.48,378.93
22600.0,28.0,-261.0,262.5,389.77
24400.0,35.0,-264.0,266.31,403.73
26200.0,37.0,-263.0,265.59,400.25
28000.0,53.0,-260.0,265.35,365.62
29800.0,56.0,-267.0,272.81,378.74
31600.0,70.0,-261.0,270.22,391.43
33400.0,70.0,-264.0,273.12,380.22
35200.0,78.0,-271.0,282.0,381.92
37000.0,84.0,-266.0,278.95,390.08
38800.0,95.0,-261.0,277.75,378.43
40600.0,98.0,-261.0,278.79,367.76
42400.0,109.0,-260.0,281.92,374.58
44200.0,115.0,-254.0,278.82,372.17
46000.0,122.0,-255.0,282.68,380.02
47800.0,130.0,-254.0,285.33,383.47
49600.0,134.0,-250.0,283.65,376.09
51400.0,140.0,-245.0,282.18,368.36
53200.0,142.0,-239.0,278.0,382.92
55000.0,150.0,-240.0,283.02,372.39
56800.0,143.0,-234.0,274.24,305.35
58600.0,160.0,-236.0,285.12,373.55
60400.0,167.0,-231.0,285.04,380.32
62200.0,172.0,-226.0,284.01,367.61
64000.0,182.0,-227.0,290.95,375.06
65800.0,183.0,-219.0,285.39,368.83
67600.0,191.0,-215.0,287.59,378.94
69400.0,198.0,-211.0,289.35,366.86
71200.0,198.0,-205.0,285.01,372.45
73000.0,206.0,-200.0,287.12,364.63
74800.0,207.0,-201.0,288.53,382.44
76600.0,217.0,-192.0,289.75,366.88
78400.0,220.0,-186.0,288.09,364.45
80200.0,223.0,-177.0,284.71,334.62
82000.0,229.0,-176.0,288.82,371.17
83800.0,233.0,-171.0,289.02,358.84
85600.0,239.0,-167.0,291.56,354.05
87400.0,239.0,-159.0,287.06,363.37
89200.0,242.0,-154.0,286.84,371.31
91000.0,244.0,-153.0,288.0,366.67
92800.0,250.0,-143.0,288.01,366.93
94600.0,254.0,-137.0,288.59,362.83
96400.0,257.0,-132.0,288.92,359.17
98200.0,262.0,-126.0,290.72,356.93
100000.0,266.0,-120.0,291.82,368.12
