frequency,real,imaginary,magnitude,impedance
10000.0,-1.0,-332.0,332.0,332.69
11800.0,31.0,-245.0,246.95,396.92
13600.0,-1.0,-248.0,248.0,405.23
15400.0,9.0,-268.0,268.15,355.59
17200.0,24.0,-258.0,259.11,355.39
19000.0,15.0,-288.0,288.39,406.04
20800.0,26.0,-278.0,279.21,361.64
22600.0,30.0,-279.0,280.61,364.61
24400.0,36.0,-280.0,282.3,380.86
26200.0,45.0,-280.0,283.59,374.84
28000.0,51.0,-277.0,281.66,344.45
29800.0,63.0,-283.0,289.93,356.38
31600.0,73.0,-276.0,285.49,370.5
33400.0,74.0,-282.0,291.55,356.19
35200.0,78.0,-280.0,290.66,370.55
37000.0,89.0,-281.0,294.76,369.16
38800.0,99.0,-276.0,293.22,358.47
40600.0,104.0,-274.0,293.07,349.84
42400.0,110.0,-275.0,296.18,356.55
44200.0,121.0,-269.0,294.96,351.81
46000.0,128.0,-269.0,297.9,360.6
47800.0,134.0,-266.0,297.85,367.36
49600.0,138.0,-264.0,297.89,358.11
51400.0,146.0,-258.0,296.45,350.63
53200.0,151.0,-260.0,300.67,354.05
55000.0,160.0,-256.0,301.89,349.12
56800.0,156.0,-260.0,303.21,276.17
58600.0,173.0,-247.0,301.56,353.19
60400.0,178.0,-242.0,300.41,360.86
62200.0,183.0,-239.0,301.01,346.84
64000.0,193.0,-236.0,304.87,357.94
65800.0,195.0,-232.0,303.07,347.32
67600.0,201.0,-228.0,303.95,358.54
69400.0,207.0,-222.0,303.53,349.72
71200.0,210.0,-218.0,302.69,350.69
73000.0,216.0,-212.0,302.65,345.91
74800.0,225.0,-210.0,307.77,358.53
76600.0,226.0,-202.0,303.12,350.69
78400.0,233.0,-198.0,305.77,343.38
80200.0,239.0,-188.0,304.08,313.3
82000.0,241.0,-187.0,305.04,351.43
83800.0,247.0,-179.0,305.04,339.99
85600.0,254.0,-178.0,310.16,332.82
87400.0,254.0,-168.0,304.53,342.52
89200.0,261.0,-165.0,308.78,344.93
91000.0,259.0,-162.0,305.49,345.68
92800.0,267.0,-153.0,307.73,343.41
94600.0,269.0,-144.0,305.12,343.18
96400.0,274.0,-138.0,306.79,338.24
98200.0,275.0,-133.0,305.47,339.7
100000.0,281.0,-128.0,308.78,347.9
