frequency,real,imaginary,magnitude,impedance
10000.0,12.0,-267.0,267.27,456.71
11800.0,-18.0,-259.0,259.62,400.87
13600.0,-12.0,-267.0,267.27,428.17
15400.0,5.0,-274.0,274.05,351.52
17200.0,11.0,-262.0,262.23,368.94
19000.0,17.0,-274.0,274.53,419.33
20800.0,23.0,-273.0,273.97,352.3
22600.0,31.0,-281.0,282.7,369.57
24400.0,33.0,-274.0,275.98,375.3
26200.0,51.0,-272.0,276.74,377.05
28000.0,53.0,-272.0,277.12,358.91
29800.0,55.0,-271.0,276.52,378.94
31600.0,66.0,-277.0,284.75,375.42
33400.0,76.0,-275.0,285.31,362.15
35200.0,75.0,-277.0,286.97,385.84
37000.0,91.0,-268.0,283.03,393.32
38800.0,96.0,-272.0,288.44,366.97
40600.0,102.0,-270.0,288.62,357.72
42400.0,110.0,-269.0,290.62,366.87
44200.0,119.0,-267.0,292.32,354.99
46000.0,124.0,-266.0,293.48,362.78
47800.0,131.0,-265.0,295.61,372.6
49600.0,138.0,-260.0,294.35,349.44
51400.0,144.0,-259.0,296.34,369.23
53200.0,145.0,-260.0,297.7,379.15
55000.0,156.0,-253.0,297.23,358.34
56800.0,175.0,-246.0,301.9,361.89
58600.0,168.0,-251.0,302.03,351.02
60400.0,175.0,-242.0,298.65,358.96
62200.0,180.0,-238.0,298.4,349.87
64000.0,191.0,-237.0,304.38,344.94
65800.0,191.0,-227.0,296.66,372.93
67600.0,201.0,-226.0,302.45,337.83
69400.0,203.0,-219.0,298.61,360.43
71200.0,207.0,-215.0,298.45,360.12
73000.0,214.0,-210.0,299.83,353.79
74800.0,222.0,-208.0,304.22,353.79
76600.0,225.0,-201.0,301.71,342.98
78400.0,228.0,-198.0,301.97,352.77
80200.0,231.0,-185.0,295.95,388.51
82000.0,239.0,-186.0,302.85,356.86
83800.0,243.0,-181.0,303.0,346.52
85600.0,246.0,-178.0,303.64,367.56
87400.0,251.0,-168.0,302.03,348.95
89200.0,257.0,-159.0,302.21,343.94
91000.0,257.0,-159.0,302.21,339.59
92800.0,263.0,-153.0,304.27,347.32
94600.0,266.0,-144.0,302.48,340.38
96400.0,272.0,-139.0,305.46,339.72
98200.0,273.0,-133.0,303.67,350.55
100000.0,277.0,-127.0,304.73,358.53
