frequency,real,imaginary,magnitude,impedance
10000.0,12.0,-257.0,257.28,429.31
11800.0,-10.0,-251.0,251.2,390.21
13600.0,-6.0,-265.0,265.07,379.14
15400.0,10.0,-246.0,246.2,387.29
17200.0,4.0,-252.0,252.03,365.38
19000.0,19.0,-264.0,264.68,442.41
20800.0,23.0,-259.0,260.02,388.34
22600.0,44.0,-263.0,266.66,383.69
24400.0,34.0,-267.0,269.16,399.46
26200.0,48.0,-258.0,262.43,405.07
28000.0,52.0,-258.0,263.19,368.62
29800.0,54.0,-262.0,267.51,386.25
31600.0,67.0,-266.0,274.31,385.6
33400.0,72.0,-266.0,275.57,376.84
35200.0,76.0,-270.0,280.49,383.98
37000.0,84.0,-267.0,279.9,388.75
38800.0,92.0,-263.0,278.63,377.24
40600.0,99.0,-259.0,277.28,369.77
42400.0,105.0,-261.0,281.33,375.37
44200.0,115.0,-257.0,281.56,368.55
46000.0,122.0,-255.0,282.68,380.02
47800.0,127.0,-253.0,283.09,386.51
49600.0,132.0,-248.0,280.94,379.71
51400.0,138.0,-248.0,283.81,366.24
53200.0,142.0,-250.0,287.51,370.25
55000.0,152.0,-243.0,286.62,367.71
56800.0,151.0,-251.0,292.92,285.87
58600.0,162.0,-234.0,284.6,374.23
60400.0,169.0,-232.0,287.03,377.69
62200.0,172.0,-228.0,285.6,365.56
64000.0,183.0,-226.0,290.8,375.25
65800.0,187.0,-219.0,287.98,365.52
67600.0,193.0,-218.0,291.16,374.29
69400.0,195.0,-210.0,286.57,370.41
71200.0,200.0,-207.0,287.84,368.79
73000.0,205.0,-202.0,287.8,363.76
74800.0,206.0,-198.0,285.73,386.19
76600.0,215.0,-195.0,290.26,366.23
78400.0,221.0,-188.0,290.15,361.87
80200.0,223.0,-188.0,291.67,326.63
82000.0,228.0,-179.0,289.87,369.82
83800.0,234.0,-176.0,292.8,354.2
85600.0,237.0,-165.0,288.78,357.46
87400.0,241.0,-161.0,289.83,359.89
89200.0,242.0,-155.0,287.38,370.61
91000.0,244.0,-151.0,286.94,368.03
92800.0,253.0,-145.0,291.61,362.4
94600.0,254.0,-139.0,289.55,361.63
96400.0,258.0,-132.0,289.81,358.06
98200.0,262.0,-128.0,291.6,355.87
100000.0,266.0,-123.0,293.06,366.56
