frequency,real,imaginary,magnitude,impedance
5000.0,21.0,268.0,268.82,34261.38
7000.0,21.0,263.0,263.84,34537.21
9000.0,-12.0,274.0,274.26,33835.95
11000.0,-12.0,268.0,268.27,34135.0
13000.0,-31.0,279.0,280.72,33300.43
15000.0,-33.0,273.0,274.99,33485.53
17000.0,-43.0,277.0,280.32,33281.68
19000.0,-41.0,270.0,273.1,33781.88
21000.0,-52.0,280.0,284.79,32934.22
23000.0,-60.0,274.0,280.49,33042.41
25000.0,-64.0,273.0,280.4,33232.85
27000.0,-69.0,270.0,278.68,33342.91
29000.0,-73.0,276.0,285.49,32709.31
31000.0,-78.0,272.0,282.96,32998.59
33000.0,-84.0,271.0,283.72,32990.37
35000.0,-91.0,272.0,286.82,32406.02
37000.0,-98.0,273.0,290.06,32106.76
39000.0,-101.0,267.0,285.46,32696.99
41000.0,-107.0,267.0,287.64,32370.99
43000.0,-112.0,257.0,280.34,33244.61
45000.0,-121.0,263.0,289.5,32185.5
47000.0,-125.0,259.0,287.59,32351.51
49000.0,-129.0,255.0,285.77,32574.76
51000.0,-134.0,256.0,288.95,32176.1
53000.0,-139.0,256.0,291.3,31657.47
55000.0,-142.0,251.0,288.38,32041.31
57000.0,-150.0,249.0,290.69,32085.44
59000.0,-152.0,245.0,288.32,32076.13
61000.0,-159.0,237.0,285.39,32483.02
63000.0,-162.0,238.0,287.9,32131.23
65000.0,-165.0,238.0,289.6,31814.15
67000.0,-173.0,231.0,288.6,32039.49
69000.0,-180.0,230.0,292.06,31703.36
71000.0,-181.0,226.0,289.55,32016.29
73000.0,-187.0,225.0,292.56,31498.34
75000.0,-194.0,217.0,291.08,31555.56
77000.0,-196.0,216.0,291.67,31550.23
79000.0,-200.0,211.0,290.72,31604.57
81000.0,-206.0,206.0,291.33,31612.58
83000.0,-213.0,203.0,294.24,31154.82
85000.0,-213.0,198.0,290.81,31539.57
87000.0,-215.0,195.0,290.26,31603.35
89000.0,-222.0,190.0,292.21,31503.18
91000.0,-229.0,183.0,293.14,31163.88
93000.0,-229.0,181.0,291.89,31369.85
95000.0,-238.0,177.0,296.6,30896.51
97000.0,-233.0,171.0,289.02,31502.92
99000.0,-241.0,169.0,294.35,31076.14
