frequency,real,imaginary,magnitude,impedance
5000.0,21.0,268.0,268.82,34261.38
7000.0,21.0,263.0,263.84,34537.21
9000.0,-16.0,274.0,274.47,33810.78
11000.0,-13.0,267.0,267.32,34256.6
13000.0,-31.0,279.0,280.72,33300.43
15000.0,-32.0,273.0,274.87,33499.93
17000.0,-41.0,277.0,280.02,33317.31
19000.0,-45.0,272.0,275.7,33463.04
21000.0,-54.0,277.0,282.21,33234.51
23000.0,-60.0,277.0,283.42,32700.67
25000.0,-64.0,273.0,280.4,33232.85
27000.0,-69.0,275.0,283.52,32772.89
29000.0,-74.0,276.0,285.75,32679.85
31000.0,-81.0,271.0,282.85,33012.2
33000.0,-86.0,274.0,287.18,32592.96
35000.0,-91.0,270.0,284.92,32621.66
37000.0,-99.0,271.0,288.52,32278.13
39000.0,-101.0,267.0,285.46,32696.99
41000.0,-106.0,267.0,287.27,32412.74
43000.0,-107.0,267.0,287.64,32401.17
45000.0,-121.0,261.0,287.68,32388.63
47000.0,-122.0,260.0,287.2,32395.02
49000.0,-126.0,257.0,286.23,32523.22
51000.0,-133.0,256.0,288.49,32227.68
53000.0,-140.0,251.0,287.4,32086.87
55000.0,-142.0,250.0,287.51,32138.26
57000.0,-151.0,247.0,289.5,32217.44
59000.0,-153.0,242.0,286.31,32301.51
61000.0,-155.0,243.0,288.23,32163.95
63000.0,-163.0,239.0,289.29,31976.9
65000.0,-171.0,238.0,293.06,31438.54
67000.0,-172.0,233.0,289.61,31927.94
69000.0,-178.0,231.0,291.62,31750.86
71000.0,-184.0,225.0,290.66,31894.02
73000.0,-185.0,223.0,289.75,31804.51
75000.0,-190.0,217.0,288.43,31845.54
77000.0,-197.0,215.0,291.61,31557.28
79000.0,-200.0,209.0,289.28,31762.8
81000.0,-202.0,207.0,289.23,31842.08
83000.0,-208.0,202.0,289.94,31616.49
85000.0,-214.0,198.0,291.55,31460.24
87000.0,-217.0,196.0,292.41,31370.56
89000.0,-220.0,188.0,289.39,31810.16
91000.0,-227.0,181.0,290.33,31465.59
93000.0,-229.0,183.0,293.14,31236.68
95000.0,-234.0,176.0,292.8,31297.71
97000.0,-235.0,170.0,290.04,31391.31
99000.0,-240.0,169.0,293.53,31162.77
