frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-14.0,22.8,44813.89
11800.0,-1.0,-3.0,3.16,311533.63
13600.0,328.0,-1331.0,1370.82,722.58
15400.0,295.0,-1989.0,2010.76,490.46
17200.0,317.0,-2007.0,2031.88,482.22
19000.0,367.0,-2012.0,2045.2,489.4
20800.0,420.0,-2002.0,2045.58,482.81
22600.0,456.0,-1996.0,2047.43,483.63
24400.0,501.0,-1989.0,2051.13,483.41
26200.0,548.0,-1984.0,2058.29,482.46
28000.0,592.0,-1970.0,2057.03,476.29
29800.0,638.0,-1962.0,2063.13,481.77
31600.0,681.0,-1952.0,2067.38,478.93
33400.0,722.0,-1940.0,2070.0,477.3
35200.0,767.0,-1935.0,2081.47,480.49
37000.0,806.0,-1915.0,2077.71,473.25
38800.0,855.0,-1897.0,2080.78,474.13
40600.0,893.0,-1880.0,2081.31,475.39
42400.0,939.0,-1864.0,2087.16,473.93
44200.0,980.0,-1841.0,2085.59,472.99
46000.0,1026.0,-1825.0,2093.63,471.56
47800.0,1068.0,-1805.0,2097.3,472.93
49600.0,1105.0,-1780.0,2095.1,470.76
51400.0,1148.0,-1762.0,2102.99,469.75
53200.0,1182.0,-1740.0,2103.5,465.71
55000.0,1224.0,-1709.0,2102.11,467.38
56800.0,1270.0,-1694.0,2117.2,459.5
58600.0,1305.0,-1661.0,2112.33,465.53
60400.0,1340.0,-1629.0,2109.32,465.52
62200.0,1376.0,-1601.0,2111.06,464.65
64000.0,1417.0,-1569.0,2114.15,467.0
65800.0,1450.0,-1541.0,2115.94,463.19
67600.0,1484.0,-1506.0,2114.31,463.06
69400.0,1519.0,-1477.0,2118.7,463.1
71200.0,1553.0,-1444.0,2120.6,461.27
73000.0,1583.0,-1409.0,2119.24,463.15
74800.0,1613.0,-1378.0,2121.47,464.52
76600.0,1648.0,-1339.0,2123.4,461.91
78400.0,1677.0,-1302.0,2123.1,461.26
80200.0,1703.0,-1263.0,2120.23,460.34
82000.0,1736.0,-1229.0,2127.0,460.3
83800.0,1762.0,-1190.0,2126.2,460.86
85600.0,1788.0,-1151.0,2126.44,460.36
87400.0,1814.0,-1111.0,2127.19,459.48
89200.0,1841.0,-1068.0,2128.36,457.55
91000.0,1863.0,-1032.0,2129.74,458.24
92800.0,1886.0,-989.0,2129.58,459.51
94600.0,1908.0,-947.0,2130.09,458.32
96400.0,1928.0,-905.0,2129.84,459.67
98200.0,1947.0,-863.0,2129.69,458.14
100000.0,1968.0,-822.0,2132.77,455.4
