frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,-1.0,-3.0,3.16,311533.63
13600.0,377.0,-1764.0,1803.84,549.12
15400.0,289.0,-1873.0,1895.16,520.38
17200.0,329.0,-1878.0,1906.6,513.9
19000.0,366.0,-1891.0,1926.09,519.67
20800.0,409.0,-1877.0,1921.04,514.11
22600.0,438.0,-1866.0,1916.72,516.61
24400.0,487.0,-1864.0,1926.57,514.67
26200.0,527.0,-1859.0,1932.26,513.93
28000.0,568.0,-1842.0,1927.59,508.27
29800.0,613.0,-1841.0,1940.37,512.25
31600.0,648.0,-1827.0,1938.51,510.77
33400.0,686.0,-1811.0,1936.57,510.18
35200.0,730.0,-1808.0,1949.81,512.93
37000.0,766.0,-1782.0,1939.66,506.93
38800.0,808.0,-1770.0,1945.7,507.04
40600.0,848.0,-1756.0,1950.04,507.39
42400.0,887.0,-1739.0,1952.15,506.7
44200.0,927.0,-1719.0,1953.02,505.1
46000.0,967.0,-1704.0,1959.26,503.91
47800.0,1004.0,-1684.0,1960.58,505.91
49600.0,1041.0,-1662.0,1961.1,502.93
51400.0,1079.0,-1642.0,1964.79,502.79
53200.0,1108.0,-1615.0,1958.54,500.18
55000.0,1147.0,-1596.0,1965.41,499.89
56800.0,1186.0,-1582.0,1977.2,492.04
58600.0,1223.0,-1549.0,1973.61,498.25
60400.0,1254.0,-1522.0,1972.05,497.92
62200.0,1288.0,-1494.0,1972.56,497.28
64000.0,1327.0,-1469.0,1979.62,498.74
65800.0,1356.0,-1438.0,1976.51,495.86
67600.0,1388.0,-1411.0,1979.26,494.65
69400.0,1416.0,-1382.0,1978.63,495.88
71200.0,1450.0,-1348.0,1979.8,494.07
73000.0,1479.0,-1318.0,1981.05,495.46
74800.0,1507.0,-1284.0,1979.82,497.76
76600.0,1538.0,-1255.0,1985.06,494.1
78400.0,1563.0,-1219.0,1982.15,494.06
80200.0,1591.0,-1182.0,1982.02,492.45
82000.0,1618.0,-1151.0,1985.63,493.08
83800.0,1644.0,-1117.0,1987.57,493.0
85600.0,1671.0,-1080.0,1989.63,492.01
87400.0,1692.0,-1040.0,1986.07,492.13
89200.0,1712.0,-1003.0,1984.18,490.8
91000.0,1734.0,-971.0,1987.36,491.07
92800.0,1760.0,-929.0,1990.14,491.71
94600.0,1778.0,-888.0,1987.42,491.22
96400.0,1799.0,-852.0,1990.55,491.84
98200.0,1819.0,-812.0,1992.01,489.81
100000.0,1836.0,-771.0,1991.32,487.75
