frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-14.0,22.8,44813.89
11800.0,0.0,-3.0,3.0,328385.28
13600.0,303.0,-1838.0,1862.81,531.74
15400.0,291.0,-1876.0,1898.44,519.48
17200.0,325.0,-1866.0,1894.09,517.3
19000.0,371.0,-1886.0,1922.14,520.74
20800.0,406.0,-1865.0,1908.68,517.44
22600.0,446.0,-1864.0,1916.61,516.64
24400.0,480.0,-1859.0,1919.97,516.44
26200.0,525.0,-1851.0,1924.01,516.13
28000.0,565.0,-1838.0,1922.88,509.51
29800.0,607.0,-1828.0,1926.14,516.04
31600.0,649.0,-1818.0,1930.37,512.92
33400.0,686.0,-1804.0,1930.03,511.91
35200.0,731.0,-1795.0,1938.14,516.02
37000.0,761.0,-1782.0,1937.69,507.45
38800.0,806.0,-1763.0,1938.51,508.92
40600.0,843.0,-1747.0,1939.76,510.08
42400.0,885.0,-1735.0,1947.68,507.87
44200.0,923.0,-1714.0,1946.72,506.73
46000.0,963.0,-1695.0,1949.46,506.44
47800.0,999.0,-1681.0,1955.44,507.24
49600.0,1034.0,-1657.0,1953.15,504.97
51400.0,1072.0,-1634.0,1954.26,505.5
53200.0,1114.0,-1611.0,1958.65,500.15
55000.0,1145.0,-1587.0,1956.93,502.05
56800.0,1192.0,-1574.0,1974.42,492.73
58600.0,1217.0,-1546.0,1967.54,499.79
60400.0,1248.0,-1514.0,1962.07,500.46
62200.0,1283.0,-1488.0,1964.75,499.25
64000.0,1322.0,-1463.0,1971.81,500.72
65800.0,1349.0,-1432.0,1967.34,498.17
67600.0,1384.0,-1406.0,1972.89,496.25
69400.0,1414.0,-1376.0,1973.01,497.29
71200.0,1443.0,-1344.0,1971.95,496.04
73000.0,1474.0,-1312.0,1973.33,497.4
74800.0,1501.0,-1279.0,1972.01,499.73
76600.0,1533.0,-1246.0,1975.5,496.49
78400.0,1561.0,-1212.0,1976.28,495.53
80200.0,1584.0,-1184.0,1977.6,493.55
82000.0,1612.0,-1146.0,1977.84,495.02
83800.0,1639.0,-1110.0,1979.5,495.01
85600.0,1666.0,-1076.0,1983.26,493.59
87400.0,1686.0,-1037.0,1979.39,493.79
89200.0,1713.0,-999.0,1983.02,491.08
91000.0,1731.0,-966.0,1982.3,492.33
92800.0,1755.0,-926.0,1984.31,493.15
94600.0,1774.0,-887.0,1983.39,492.22
96400.0,1792.0,-850.0,1983.37,493.62
98200.0,1811.0,-810.0,1983.89,491.81
100000.0,1829.0,-770.0,1984.47,489.43
