frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,-1.0,-3.0,3.16,311533.63
13600.0,351.0,-1581.0,1619.49,611.62
15400.0,276.0,-1891.0,1911.04,516.05
17200.0,334.0,-1882.0,1911.41,512.61
19000.0,367.0,-1905.0,1940.03,515.94
20800.0,415.0,-1890.0,1935.03,510.4
22600.0,447.0,-1883.0,1935.33,511.65
24400.0,487.0,-1878.0,1940.12,511.07
26200.0,527.0,-1869.0,1941.88,511.38
28000.0,571.0,-1853.0,1938.98,505.28
29800.0,611.0,-1852.0,1950.19,509.67
31600.0,653.0,-1836.0,1948.67,508.11
33400.0,688.0,-1824.0,1949.44,506.81
35200.0,731.0,-1813.0,1954.82,511.61
37000.0,772.0,-1798.0,1956.73,502.51
38800.0,811.0,-1783.0,1958.78,503.66
40600.0,846.0,-1766.0,1958.18,505.28
42400.0,888.0,-1752.0,1964.19,503.6
44200.0,929.0,-1731.0,1964.54,502.14
46000.0,970.0,-1712.0,1967.7,501.74
47800.0,1006.0,-1695.0,1971.06,503.22
49600.0,1045.0,-1673.0,1972.55,500.01
51400.0,1081.0,-1653.0,1975.09,500.17
53200.0,1115.0,-1625.0,1970.75,497.08
55000.0,1155.0,-1607.0,1979.01,496.46
56800.0,1176.0,-1577.0,1967.21,494.54
58600.0,1229.0,-1564.0,1989.1,494.37
60400.0,1263.0,-1532.0,1985.5,494.55
62200.0,1294.0,-1505.0,1984.81,494.21
64000.0,1331.0,-1477.0,1988.24,496.58
65800.0,1360.0,-1451.0,1988.72,492.82
67600.0,1396.0,-1417.0,1989.15,492.19
69400.0,1426.0,-1389.0,1990.68,492.88
71200.0,1454.0,-1356.0,1988.18,491.99
73000.0,1486.0,-1326.0,1991.6,492.84
74800.0,1517.0,-1293.0,1993.27,494.4
76600.0,1545.0,-1263.0,1995.54,491.5
78400.0,1575.0,-1227.0,1996.54,490.5
80200.0,1607.0,-1192.0,2000.83,487.82
82000.0,1627.0,-1160.0,1998.18,489.98
83800.0,1652.0,-1126.0,1999.24,490.12
85600.0,1676.0,-1086.0,1997.09,490.17
87400.0,1702.0,-1050.0,1999.83,488.74
89200.0,1730.0,-1012.0,2004.26,485.88
91000.0,1745.0,-978.0,2000.38,487.88
92800.0,1771.0,-935.0,2002.66,488.63
94600.0,1790.0,-897.0,2002.18,487.6
96400.0,1811.0,-858.0,2003.97,488.55
98200.0,1828.0,-818.0,2002.68,487.2
100000.0,1846.0,-779.0,2003.64,484.75
