frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,1.0,-3.0,3.16,311533.63
13600.0,242.0,-853.0,886.66,1117.13
15400.0,315.0,-1975.0,1999.96,493.11
17200.0,325.0,-1991.0,2017.35,485.69
19000.0,361.0,-2000.0,2032.32,492.51
20800.0,404.0,-1989.0,2029.61,486.61
22600.0,447.0,-1987.0,2036.66,486.19
24400.0,497.0,-1977.0,2038.51,486.4
26200.0,539.0,-1979.0,2051.09,484.15
28000.0,576.0,-1958.0,2040.97,480.03
29800.0,629.0,-1956.0,2054.65,483.76
31600.0,672.0,-1948.0,2060.65,480.49
33400.0,713.0,-1937.0,2064.06,478.67
35200.0,758.0,-1926.0,2069.79,483.2
37000.0,799.0,-1906.0,2066.7,475.77
38800.0,844.0,-1892.0,2071.71,476.2
40600.0,883.0,-1874.0,2071.61,477.62
42400.0,931.0,-1863.0,2082.67,474.95
44200.0,974.0,-1840.0,2081.89,473.83
46000.0,1014.0,-1823.0,2086.03,473.28
47800.0,1056.0,-1801.0,2087.76,475.09
49600.0,1094.0,-1779.0,2088.46,472.26
51400.0,1134.0,-1759.0,2092.85,472.02
53200.0,1176.0,-1741.0,2100.97,466.27
55000.0,1214.0,-1707.0,2094.67,469.04
56800.0,1250.0,-1698.0,2108.48,461.4
58600.0,1292.0,-1664.0,2106.69,466.78
60400.0,1332.0,-1633.0,2107.35,465.96
62200.0,1367.0,-1603.0,2106.73,465.61
64000.0,1400.0,-1574.0,2106.53,468.69
65800.0,1441.0,-1542.0,2110.51,464.38
67600.0,1476.0,-1510.0,2111.56,463.66
69400.0,1509.0,-1482.0,2115.04,463.9
71200.0,1539.0,-1450.0,2114.48,462.6
73000.0,1575.0,-1414.0,2116.61,463.73
74800.0,1608.0,-1382.0,2120.28,464.78
76600.0,1639.0,-1345.0,2120.22,462.6
78400.0,1667.0,-1309.0,2119.52,462.04
80200.0,1696.0,-1276.0,2122.4,459.87
82000.0,1726.0,-1234.0,2121.75,461.44
83800.0,1755.0,-1197.0,2124.34,461.26
85600.0,1784.0,-1156.0,2125.79,460.5
87400.0,1811.0,-1116.0,2127.25,459.46
89200.0,1835.0,-1079.0,2128.72,457.47
91000.0,1855.0,-1042.0,2127.63,458.7
92800.0,1882.0,-997.0,2129.77,459.47
94600.0,1902.0,-955.0,2128.29,458.71
96400.0,1925.0,-913.0,2130.54,459.52
98200.0,1944.0,-869.0,2129.39,458.21
100000.0,1966.0,-827.0,2132.86,455.38
