frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,3.0,-11.0,11.4,86403.88
13600.0,285.0,-1805.0,1827.36,542.05
15400.0,300.0,-1818.0,1842.59,535.22
17200.0,324.0,-1817.0,1845.66,530.87
19000.0,359.0,-1822.0,1857.03,538.99
20800.0,395.0,-1803.0,1845.76,535.08
22600.0,432.0,-1799.0,1850.14,535.2
24400.0,477.0,-1799.0,1861.16,532.75
26200.0,520.0,-1787.0,1861.12,533.57
28000.0,560.0,-1777.0,1863.15,525.85
29800.0,598.0,-1766.0,1864.5,533.1
31600.0,634.0,-1756.0,1866.95,530.35
33400.0,670.0,-1743.0,1867.34,529.1
35200.0,705.0,-1736.0,1873.69,533.77
37000.0,743.0,-1718.0,1871.78,525.31
38800.0,786.0,-1703.0,1875.63,525.98
40600.0,822.0,-1684.0,1873.91,528.0
42400.0,859.0,-1673.0,1880.64,525.97
44200.0,895.0,-1650.0,1877.11,525.53
46000.0,935.0,-1635.0,1883.47,524.18
47800.0,971.0,-1615.0,1884.43,526.36
49600.0,1004.0,-1597.0,1886.38,522.85
51400.0,1040.0,-1574.0,1886.55,523.64
53200.0,1076.0,-1559.0,1894.27,517.15
55000.0,1106.0,-1532.0,1889.51,519.97
56800.0,1132.0,-1516.0,1892.0,514.19
58600.0,1172.0,-1489.0,1894.92,518.95
60400.0,1209.0,-1459.0,1894.83,518.22
62200.0,1241.0,-1431.0,1894.16,517.86
64000.0,1273.0,-1405.0,1895.93,520.76
65800.0,1304.0,-1380.0,1898.64,516.2
67600.0,1334.0,-1349.0,1897.2,516.05
69400.0,1363.0,-1321.0,1898.11,516.92
71200.0,1394.0,-1292.0,1900.66,514.65
73000.0,1423.0,-1262.0,1901.99,516.06
74800.0,1447.0,-1237.0,1903.67,517.67
76600.0,1479.0,-1201.0,1905.21,514.8
78400.0,1505.0,-1167.0,1904.45,514.22
80200.0,1531.0,-1140.0,1908.81,511.33
82000.0,1558.0,-1102.0,1908.34,513.04
83800.0,1579.0,-1068.0,1906.27,514.03
85600.0,1603.0,-1032.0,1906.47,513.47
87400.0,1626.0,-1000.0,1908.89,512.02
89200.0,1647.0,-962.0,1907.37,510.56
91000.0,1668.0,-928.0,1908.77,511.29
92800.0,1692.0,-893.0,1913.19,511.48
94600.0,1709.0,-854.0,1910.5,511.0
96400.0,1729.0,-818.0,1912.74,511.85
98200.0,1746.0,-781.0,1912.71,510.11
100000.0,1763.0,-739.0,1911.62,508.08
