frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,5.0,-16.0,16.76,58769.47
13600.0,276.0,-1816.0,1836.85,539.25
15400.0,293.0,-1822.0,1845.41,534.41
17200.0,322.0,-1811.0,1839.4,532.67
19000.0,363.0,-1818.0,1853.89,539.91
20800.0,399.0,-1807.0,1850.53,533.71
22600.0,432.0,-1811.0,1861.81,531.85
24400.0,479.0,-1792.0,1854.91,534.55
26200.0,519.0,-1781.0,1855.08,535.31
28000.0,554.0,-1771.0,1855.63,527.98
29800.0,592.0,-1764.0,1860.69,534.19
31600.0,632.0,-1752.0,1862.51,531.61
33400.0,669.0,-1742.0,1866.05,529.46
35200.0,703.0,-1733.0,1870.16,534.78
37000.0,742.0,-1711.0,1864.96,527.23
38800.0,784.0,-1698.0,1870.26,527.5
40600.0,819.0,-1682.0,1870.8,528.88
42400.0,856.0,-1667.0,1873.93,527.85
44200.0,896.0,-1648.0,1875.83,525.89
46000.0,933.0,-1629.0,1877.27,525.92
47800.0,967.0,-1614.0,1881.51,527.17
49600.0,1002.0,-1593.0,1881.93,524.09
51400.0,1040.0,-1572.0,1884.88,524.1
53200.0,1067.0,-1546.0,1878.46,521.51
55000.0,1107.0,-1528.0,1886.86,520.7
56800.0,1122.0,-1501.0,1874.0,519.13
58600.0,1176.0,-1484.0,1893.47,519.34
60400.0,1208.0,-1457.0,1892.65,518.82
62200.0,1237.0,-1431.0,1891.54,518.58
64000.0,1270.0,-1409.0,1896.89,520.49
65800.0,1301.0,-1378.0,1895.12,517.16
67600.0,1333.0,-1351.0,1897.92,515.85
69400.0,1361.0,-1321.0,1896.67,517.31
71200.0,1391.0,-1290.0,1897.1,515.61
73000.0,1420.0,-1259.0,1897.76,517.21
74800.0,1451.0,-1233.0,1904.12,517.55
76600.0,1476.0,-1198.0,1900.99,515.95
78400.0,1501.0,-1165.0,1900.06,515.41
80200.0,1528.0,-1140.0,1906.41,511.98
82000.0,1553.0,-1102.0,1904.26,514.14
83800.0,1573.0,-1067.0,1900.74,515.52
85600.0,1600.0,-1032.0,1903.95,514.15
87400.0,1623.0,-996.0,1904.24,513.27
89200.0,1648.0,-960.0,1907.22,510.6
91000.0,1663.0,-931.0,1905.87,512.07
92800.0,1686.0,-892.0,1907.42,513.03
94600.0,1703.0,-854.0,1905.13,512.44
96400.0,1727.0,-811.0,1907.94,513.13
98200.0,1742.0,-777.0,1907.43,511.53
100000.0,1758.0,-738.0,1906.62,509.41
