frequency,real,imaginary,magnitude,impedance
5000.0,11.0,823.0,823.07,11202.15
7000.0,4.0,820.0,820.01,11100.97
9000.0,-54.0,828.0,829.76,11191.53
11000.0,-60.0,825.0,827.18,11082.6
13000.0,-95.0,843.0,848.34,11042.54
15000.0,-105.0,830.0,836.62,11094.71
17000.0,-128.0,836.0,845.74,11040.45
19000.0,-139.0,825.0,836.63,11039.61
21000.0,-161.0,840.0,855.29,10952.08
23000.0,-180.0,830.0,849.29,10955.98
25000.0,-196.0,833.0,855.75,10908.62
27000.0,-211.0,828.0,854.46,10869.11
29000.0,-229.0,826.0,857.16,10912.86
31000.0,-245.0,819.0,854.86,10897.6
33000.0,-260.0,818.0,858.33,10865.66
35000.0,-278.0,813.0,859.22,10860.63
37000.0,-296.0,812.0,864.27,10782.33
39000.0,-309.0,805.0,862.27,10807.77
41000.0,-327.0,796.0,860.55,10820.14
43000.0,-335.0,786.0,854.41,10798.64
45000.0,-357.0,783.0,860.55,10796.11
47000.0,-379.0,777.0,864.51,10746.27
49000.0,-396.0,773.0,868.53,10684.65
51000.0,-403.0,763.0,862.89,10767.36
53000.0,-417.0,756.0,863.38,10745.92
55000.0,-437.0,745.0,863.71,10717.28
57000.0,-456.0,742.0,870.92,10662.94
59000.0,-468.0,732.0,868.82,10651.55
61000.0,-479.0,723.0,867.28,10638.95
63000.0,-496.0,708.0,864.45,10652.29
65000.0,-518.0,708.0,877.26,10585.11
67000.0,-527.0,696.0,873.01,10582.35
69000.0,-542.0,684.0,872.71,10577.06
71000.0,-556.0,670.0,870.65,10639.57
73000.0,-568.0,662.0,872.28,10580.28
75000.0,-585.0,648.0,873.0,10540.13
77000.0,-597.0,638.0,873.76,10555.6
79000.0,-610.0,627.0,874.77,10502.24
81000.0,-623.0,613.0,874.01,10488.92
83000.0,-635.0,600.0,873.63,10484.02
85000.0,-650.0,588.0,876.5,10466.97
87000.0,-658.0,580.0,877.13,10462.02
89000.0,-671.0,563.0,875.91,10484.6
91000.0,-689.0,542.0,876.63,10486.59
93000.0,-697.0,534.0,878.05,10435.26
95000.0,-709.0,518.0,878.07,10395.53
97000.0,-721.0,509.0,882.57,10331.73
99000.0,-729.0,494.0,880.61,10362.01
