frequency,real,imaginary,magnitude,impedance
5000.0,12.0,826.0,826.09,11161.29
7000.0,-1.0,821.0,821.0,11087.58
9000.0,-53.0,835.0,836.68,11098.95
11000.0,-60.0,827.0,829.17,11055.94
13000.0,-97.0,843.0,848.56,11039.6
15000.0,-105.0,837.0,843.56,11003.37
17000.0,-128.0,841.0,850.68,10976.3
19000.0,-143.0,832.0,844.2,10940.59
21000.0,-162.0,844.0,859.41,10899.62
23000.0,-177.0,834.0,852.58,10913.8
25000.0,-197.0,834.0,856.95,10893.31
27000.0,-214.0,831.0,858.11,10822.87
29000.0,-229.0,829.0,860.05,10876.17
31000.0,-245.0,827.0,862.53,10800.73
33000.0,-259.0,822.0,861.84,10821.39
35000.0,-282.0,817.0,864.3,10796.76
37000.0,-290.0,814.0,864.12,10784.23
39000.0,-313.0,806.0,864.64,10778.1
41000.0,-330.0,799.0,864.47,10771.12
43000.0,-352.0,788.0,863.05,10690.62
45000.0,-360.0,792.0,869.98,10679.03
47000.0,-376.0,781.0,866.8,10717.86
49000.0,-391.0,774.0,867.15,10701.6
51000.0,-405.0,767.0,867.36,10711.86
53000.0,-435.0,758.0,873.95,10615.95
55000.0,-437.0,752.0,869.75,10642.79
57000.0,-458.0,745.0,874.52,10619.01
59000.0,-470.0,732.0,869.9,10638.34
61000.0,-483.0,726.0,871.99,10581.46
63000.0,-499.0,711.0,868.63,10601.05
65000.0,-513.0,714.0,879.18,10561.97
67000.0,-532.0,693.0,873.65,10574.53
69000.0,-544.0,689.0,877.87,10514.87
71000.0,-556.0,675.0,874.51,10592.69
73000.0,-573.0,661.0,874.79,10549.94
75000.0,-588.0,650.0,876.5,10498.1
77000.0,-598.0,641.0,876.63,10520.98
79000.0,-615.0,625.0,876.84,10477.48
81000.0,-627.0,614.0,877.57,10446.43
83000.0,-641.0,600.0,878.0,10431.83
85000.0,-653.0,590.0,880.06,10424.55
87000.0,-661.0,579.0,878.73,10443.04
89000.0,-674.0,563.0,878.21,10457.14
91000.0,-694.0,548.0,884.27,10395.98
93000.0,-699.0,535.0,880.24,10409.23
95000.0,-714.0,524.0,885.65,10306.57
97000.0,-721.0,507.0,881.41,10345.24
99000.0,-734.0,493.0,884.2,10319.99
