frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,-1.0,-4.0,4.12,238935.39
13600.0,355.0,-1501.0,1542.41,642.19
15400.0,292.0,-1899.0,1921.32,513.29
17200.0,324.0,-1909.0,1936.3,506.02
19000.0,359.0,-1917.0,1950.33,513.21
20800.0,402.0,-1906.0,1947.93,507.02
22600.0,448.0,-1907.0,1958.92,505.48
24400.0,484.0,-1895.0,1955.83,506.97
26200.0,530.0,-1891.0,1963.87,505.65
28000.0,569.0,-1874.0,1958.48,500.25
29800.0,608.0,-1874.0,1970.16,504.51
31600.0,656.0,-1858.0,1970.41,502.5
33400.0,691.0,-1844.0,1969.22,501.72
35200.0,734.0,-1833.0,1974.5,506.52
37000.0,773.0,-1820.0,1977.35,497.27
38800.0,816.0,-1802.0,1978.15,498.73
40600.0,854.0,-1786.0,1979.67,499.8
42400.0,896.0,-1773.0,1986.54,497.93
44200.0,939.0,-1750.0,1986.01,496.71
46000.0,979.0,-1733.0,1990.41,496.02
47800.0,1017.0,-1716.0,1994.73,497.25
49600.0,1055.0,-1694.0,1995.66,494.22
51400.0,1088.0,-1673.0,1995.66,495.01
53200.0,1133.0,-1648.0,1999.9,489.84
55000.0,1166.0,-1628.0,2002.48,490.64
56800.0,1188.0,-1600.0,1992.82,488.18
58600.0,1234.0,-1577.0,2002.42,491.09
60400.0,1273.0,-1548.0,2004.2,489.94
62200.0,1307.0,-1522.0,2006.17,488.94
64000.0,1343.0,-1498.0,2011.88,490.75
65800.0,1377.0,-1466.0,2011.29,487.29
67600.0,1407.0,-1436.0,2010.41,486.99
69400.0,1441.0,-1407.0,2013.98,487.17
71200.0,1473.0,-1373.0,2013.67,485.76
73000.0,1504.0,-1343.0,2016.35,486.79
74800.0,1534.0,-1309.0,2016.59,488.68
76600.0,1563.0,-1278.0,2018.97,485.8
78400.0,1593.0,-1242.0,2019.95,484.82
80200.0,1621.0,-1204.0,2019.22,483.37
82000.0,1647.0,-1174.0,2022.59,484.06
83800.0,1673.0,-1139.0,2023.92,484.15
85600.0,1699.0,-1100.0,2024.01,483.65
87400.0,1720.0,-1061.0,2020.92,483.64
89200.0,1742.0,-1022.0,2019.67,482.17
91000.0,1765.0,-987.0,2022.22,482.61
92800.0,1792.0,-947.0,2026.84,482.8
94600.0,1810.0,-906.0,2024.09,482.32
96400.0,1831.0,-867.0,2025.89,483.26
98200.0,1849.0,-828.0,2025.93,481.61
100000.0,1868.0,-788.0,2027.4,479.06
