frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,0.0,-4.0,4.0,246288.95
13600.0,358.0,-1495.0,1537.27,644.34
15400.0,290.0,-1907.0,1928.92,511.27
17200.0,320.0,-1906.0,1932.68,506.97
19000.0,361.0,-1926.0,1959.54,510.8
20800.0,398.0,-1903.0,1944.17,508.0
22600.0,444.0,-1905.0,1956.06,506.22
24400.0,488.0,-1891.0,1952.95,507.71
26200.0,529.0,-1893.0,1965.53,505.23
28000.0,572.0,-1879.0,1964.13,498.81
29800.0,611.0,-1871.0,1968.24,505.0
31600.0,655.0,-1862.0,1973.85,501.62
33400.0,697.0,-1849.0,1976.01,500.0
35200.0,739.0,-1842.0,1984.71,503.91
37000.0,777.0,-1820.0,1978.92,496.87
38800.0,817.0,-1807.0,1983.11,497.48
40600.0,855.0,-1792.0,1985.52,498.32
42400.0,901.0,-1778.0,1993.26,496.25
44200.0,941.0,-1755.0,1991.36,495.37
46000.0,980.0,-1739.0,1996.13,494.6
47800.0,1018.0,-1721.0,1999.54,496.05
49600.0,1054.0,-1697.0,1997.68,493.72
51400.0,1094.0,-1675.0,2000.62,493.78
53200.0,1129.0,-1659.0,2006.72,488.17
55000.0,1168.0,-1631.0,2006.09,489.75
56800.0,1214.0,-1617.0,2022.0,481.14
58600.0,1238.0,-1582.0,2008.82,489.52
60400.0,1274.0,-1555.0,2010.25,488.46
62200.0,1309.0,-1527.0,2011.27,487.71
64000.0,1345.0,-1500.0,2014.7,490.06
65800.0,1379.0,-1468.0,2014.12,486.6
67600.0,1417.0,-1440.0,2020.27,484.61
69400.0,1445.0,-1411.0,2019.64,485.81
71200.0,1475.0,-1379.0,2019.22,484.43
73000.0,1507.0,-1346.0,2020.59,485.77
74800.0,1534.0,-1319.0,2023.1,487.11
76600.0,1566.0,-1279.0,2021.93,485.09
78400.0,1596.0,-1245.0,2024.16,483.81
80200.0,1622.0,-1216.0,2027.2,481.47
82000.0,1648.0,-1174.0,2023.41,483.87
83800.0,1673.0,-1140.0,2024.48,484.01
85600.0,1703.0,-1103.0,2028.99,482.46
87400.0,1726.0,-1064.0,2027.6,482.04
89200.0,1750.0,-1024.0,2027.58,480.29
91000.0,1769.0,-990.0,2027.18,481.43
92800.0,1793.0,-949.0,2028.66,482.37
94600.0,1815.0,-909.0,2029.9,480.94
96400.0,1835.0,-871.0,2031.22,481.99
98200.0,1855.0,-829.0,2031.81,480.21
100000.0,1873.0,-791.0,2033.18,477.7
