frequency,real,imaginary,magnitude,impedance
10000.0,18.0,-13.0,22.2,46024.69
11800.0,2.0,-14.0,14.14,69661.04
13600.0,378.0,-1719.0,1760.07,562.77
15400.0,294.0,-1882.0,1904.83,517.74
17200.0,323.0,-1896.0,1923.32,509.43
19000.0,365.0,-1907.0,1941.62,515.51
20800.0,403.0,-1888.0,1930.53,511.59
22600.0,444.0,-1890.0,1941.45,510.03
24400.0,486.0,-1883.0,1944.71,509.87
26200.0,528.0,-1873.0,1946.0,510.3
28000.0,572.0,-1858.0,1944.05,503.96
29800.0,611.0,-1851.0,1949.24,509.92
31600.0,655.0,-1842.0,1954.99,506.46
33400.0,692.0,-1828.0,1954.6,505.48
35200.0,727.0,-1817.0,1957.04,511.03
37000.0,771.0,-1806.0,1963.69,500.73
38800.0,813.0,-1788.0,1964.16,502.28
40600.0,850.0,-1774.0,1967.12,502.98
42400.0,892.0,-1760.0,1973.14,501.31
44200.0,947.0,-1746.0,1986.28,496.64
46000.0,974.0,-1721.0,1977.5,499.26
47800.0,1011.0,-1702.0,1979.63,501.04
49600.0,1044.0,-1680.0,1977.96,498.64
51400.0,1086.0,-1660.0,1983.68,498.0
53200.0,1127.0,-1638.0,1988.26,492.71
55000.0,1161.0,-1613.0,1987.38,494.36
56800.0,1201.0,-1574.0,1979.87,491.37
58600.0,1230.0,-1570.0,1994.44,493.05
60400.0,1265.0,-1537.0,1990.63,493.28
62200.0,1300.0,-1511.0,1993.27,492.11
64000.0,1333.0,-1487.0,1997.01,494.4
65800.0,1369.0,-1454.0,1997.07,490.76
67600.0,1398.0,-1426.0,1996.97,490.27
69400.0,1432.0,-1395.0,1999.16,490.79
71200.0,1464.0,-1363.0,2000.27,489.02
73000.0,1493.0,-1330.0,1999.49,490.89
74800.0,1526.0,-1298.0,2003.37,491.91
76600.0,1552.0,-1267.0,2003.5,489.55
78400.0,1579.0,-1233.0,2003.38,488.83
80200.0,1604.0,-1200.0,2003.2,487.24
82000.0,1632.0,-1164.0,2004.57,488.42
83800.0,1662.0,-1127.0,2008.08,487.97
85600.0,1686.0,-1094.0,2009.83,487.06
87400.0,1709.0,-1053.0,2007.36,486.91
89200.0,1733.0,-1018.0,2009.88,484.52
91000.0,1751.0,-981.0,2007.08,486.25
92800.0,1780.0,-939.0,2012.49,486.24
94600.0,1799.0,-900.0,2011.57,485.33
96400.0,1820.0,-861.0,2013.39,486.26
98200.0,1837.0,-822.0,2012.52,484.81
100000.0,1857.0,-782.0,2014.94,482.03
